 player_id |        player_name         | team_id |         team_name         |  season   | player_goals | team_total_goals | share_pct 
     30981 | Lionel Messi               |    8634 | FC Barcelona              | 2013/2014 |           29 |               99 |      29.3
    179239 | Michael de Leeuw           |    8674 | FC Groningen              | 2014/2015 |           12 |               41 |      29.3
    117541 | Tjaronn Chery              |    8674 | FC Groningen              | 2014/2015 |           12 |               41 |      29.3
    154249 | Mattia Destro              |    8551 | Siena                     | 2011/2012 |           12 |               41 |      29.3
     24952 | Adam Le Fondre             |    9798 | Reading                   | 2012/2013 |           12 |               41 |      29.3
     31292 | Yoan Gouffran              |    9827 | Girondins de Bordeaux     | 2011/2012 |           12 |               41 |      29.3
     71550 | Hugo Rodallega             |    8528 | Wigan Athletic            | 2009/2010 |           12 |               41 |      29.3
     37139 | Dirk Kuyt                  |   10235 | Feyenoord                 | 2015/2016 |           19 |               65 |      29.2
    213486 | Nolito                     |    9910 | RC Celta de Vigo          | 2013/2014 |           14 |               48 |      29.2
     38578 | Sergio Garcia              |    8558 | RCD Espanyol              | 2014/2015 |           14 |               48 |      29.2
    150201 | Luuk de Jong               |    8640 | PSV                       | 2015/2016 |           28 |               96 |      29.2
     30536 | Lisandro Lopez             |    9748 | Olympique Lyonnais        | 2011/2012 |           14 |               48 |      29.2
     31199 | Stefan Kiessling           |    8178 | Bayer 04 Leverkusen       | 2011/2012 |           16 |               55 |      29.1
     29255 | Dominik Kumbela            |    9776 | Eintracht Braunschweig    | 2013/2014 |            9 |               31 |      29.0
     30960 | Emmanuel Adebayor          |    8586 | Tottenham Hotspur         | 2011/2012 |           20 |               69 |      29.0
     23291 | Kevin Doyle                |    8602 | Wolverhampton Wanderers   | 2009/2010 |            9 |               31 |      29.0
    110161 | Michiel Kramer             |   10217 | ADO Den Haag              | 2014/2015 |            9 |               31 |      29.0
     29145 | Mohammed Abdellaoue        |    9904 | Hannover 96               | 2011/2012 |           11 |               38 |      28.9
    279181 | Saber Khalifa              |    4087 | Évian Thonon Gaillard FC  | 2012/2013 |           13 |               45 |      28.9
     38920 | Cyril Thereau              |    8533 | Chievo Verona             | 2012/2013 |           11 |               38 |      28.9
    243430 | Mitchell te Vrede          |   10228 | SC Heerenveen             | 2015/2016 |           11 |               38 |      28.9
     39540 | Fabio Quagliarella         |    9875 | Napoli                    | 2009/2010 |           13 |               45 |      28.9
    365672 | Sofiane Boufal             |    8639 | LOSC Lille                | 2015/2016 |           11 |               38 |      28.9
    118528 | Michu                      |    8370 | Rayo Vallecano            | 2011/2012 |           15 |               52 |      28.8
     25759 | Gonzalo Higuain            |    9875 | Napoli                    | 2014/2015 |           21 |               73 |      28.8
     47357 | Didier Konan Ya            |    9904 | Hannover 96               | 2010/2011 |           14 |               49 |      28.6
     37273 | Gonzalo Bergessio          |    8530 | Catania                   | 2013/2014 |           10 |               35 |      28.6
     75616 | Mikel Arruabarrena         |    8372 | SD Eibar                  | 2014/2015 |           10 |               35 |      28.6
     30549 | Diego Milito               |    8636 | Inter                     | 2009/2010 |           22 |               77 |      28.6
     18506 | Mauro Zarate               |    8543 | Lazio                     | 2008/2009 |           14 |               49 |      28.6
    110148 | Marko Arnautovic           |   10194 | Stoke City                | 2015/2016 |           12 |               42 |      28.6
     39474 | Robert Acquafresca         |    8529 | Cagliari                  | 2008/2009 |           14 |               49 |      28.6
    147951 | Josip Ilicic               |    8540 | Palermo                   | 2012/2013 |           10 |               35 |      28.6
     38817 | Carlos Tevez               |    9885 | Juventus                  | 2014/2015 |           22 |               77 |      28.6
     36084 | Vedad Ibisevic             |    8226 | TSG 1899 Hoffenheim       | 2008/2009 |           18 |               63 |      28.6
     24698 | Grant Holt                 |    9850 | Norwich City              | 2011/2012 |           15 |               53 |      28.3
     38759 | Daniel Graham              |   10003 | Swansea City              | 2011/2012 |           13 |               46 |      28.3
    131995 | Benjamin Moukandjo         |    8689 | FC Lorient                | 2015/2016 |           13 |               46 |      28.3
     30881 | Alberto Gilardino          |    9857 | Bologna                   | 2012/2013 |           13 |               46 |      28.3
     49825 | Franco Di Santo            |    8697 | SV Werder Bremen          | 2014/2015 |           15 |               53 |      28.3
     38098 | Andre-Pierre Gignac        |    8592 | Olympique de Marseille    | 2013/2014 |           15 |               53 |      28.3
     30991 | Rodrigo Palacio            |    8636 | Inter                     | 2013/2014 |           17 |               60 |      28.3
     37446 | Ivan Sanchez Riki          |    9783 | RC Deportivo de La Coruña | 2012/2013 |           13 |               46 |      28.3
     40165 | Pablo Osvaldo              |    8558 | RCD Espanyol              | 2010/2011 |           13 |               46 |      28.3
    106292 | Filip Djordjevic           |    9830 | FC Nantes                 | 2013/2014 |           11 |               39 |      28.2
     24448 | Sergio Pellissier          |    8533 | Chievo Verona             | 2010/2011 |           11 |               39 |      28.2
     38601 | Theofanis Gekas            |   10179 | FC Sion                   | 2015/2016 |            9 |               32 |      28.1
     37389 | Sebastian Freis            |    8295 | Karlsruher SC             | 2008/2009 |            9 |               32 |      28.1
     33782 | Jeremy Menez               |    8564 | Milan                     | 2014/2015 |           16 |               57 |      28.1
    265924 | Gregoire Defrel            |    9880 | Cesena                    | 2014/2015 |            9 |               32 |      28.1
     37506 | Roberto Soldado            |    8305 | Getafe CF                 | 2009/2010 |           16 |               57 |      28.1
     30249 | Kevin Kuranyi              |   10189 | FC Schalke 04             | 2008/2009 |           14 |               50 |      28.0
    213486 | Nolito                     |    9910 | RC Celta de Vigo          | 2014/2015 |           14 |               50 |      28.0
     25538 | Youssouf Hadji             |    8481 | AS Nancy-Lorraine         | 2010/2011 |            7 |               25 |      28.0
     32627 | Steven Fletcher            |    8602 | Wolverhampton Wanderers   | 2011/2012 |           12 |               43 |      27.9
     30822 | Didier Drogba              |    8455 | Chelsea                   | 2009/2010 |           29 |              104 |      27.9
     33871 | Raul Garcia                |    8371 | CA Osasuna                | 2011/2012 |           12 |               43 |      27.9
     79982 | Artjoms Rudnevs            |    9790 | Hamburger SV              | 2012/2013 |           12 |               43 |      27.9
